service_id,date,exception_type
"757_95594","20171206","1"
"757_95594","20171207","1"
"757_95594","20171211","1"
"757_95594","20171212","1"
"757_95594","20171213","1"
"757_95594","20171214","1"
"757_95594","20171215","1"
"757_95594","20171218","1"
"757_95594","20171219","1"
"757_95594","20171220","1"
"757_95594","20171221","1"
"757_95594","20171222","1"
"757_95594","20180108","1"
"757_95594","20180109","1"
"757_95594","20180110","1"
"757_95594","20180111","1"
"757_95594","20180112","1"
"757_95594","20180115","1"
"757_95594","20180116","1"
"757_95594","20180117","1"
"757_95594","20180118","1"
"757_95594","20180119","1"
"757_95594","20180122","1"
"757_95594","20180123","1"
"757_95594","20180124","1"
"757_95594","20180125","1"
"757_95594","20180126","1"
"757_95594","20180129","1"
"757_95594","20180130","1"
"757_95594","20180131","1"
"757_95594","20180201","1"
"757_95594","20180202","1"
"757_95594","20180205","1"
"757_95594","20180206","1"
"757_95594","20180207","1"
"757_95594","20180208","1"
"757_95594","20180209","1"
"757_95594","20180212","1"
"757_95594","20180213","1"
"757_95594","20180214","1"
"757_95594","20180215","1"
"757_95594","20180216","1"
"757_95594","20180219","1"
"757_95594","20180220","1"
"757_95594","20180221","1"
"757_95594","20180222","1"
"757_95594","20180223","1"
"757_95594","20180226","1"
"757_95594","20180227","1"
"757_95594","20180228","1"
"757_95594","20180301","1"
"757_95594","20180302","1"
"757_95594","20180305","1"
"757_95594","20180306","1"
"757_95594","20180307","1"
"757_95594","20180308","1"
"757_95594","20180309","1"
"757_95594","20180312","1"
"757_95594","20180313","1"
"757_95594","20180314","1"
"757_95594","20180315","1"
"757_95594","20180316","1"
"757_95594","20180319","1"
"757_95594","20180320","1"
"757_95594","20180321","1"
"757_95594","20180322","1"
"757_95594","20180323","1"
"757_95594","20180326","1"
"757_95594","20180327","1"
"757_95594","20180328","1"
"757_95594","20180404","1"
"757_95594","20180405","1"
"757_95594","20180406","1"
"757_95594","20180409","1"
"757_95594","20180410","1"
"757_95594","20180411","1"
"757_95594","20180412","1"
"757_95594","20180413","1"
"757_95594","20180416","1"
"757_95594","20180417","1"
"757_95594","20180418","1"
"757_95594","20180419","1"
"757_95594","20180420","1"
"757_95594","20180423","1"
"757_95594","20180424","1"
"757_95594","20180426","1"
"757_95594","20180427","1"
"757_95594","20180430","1"
"757_95594","20180502","1"
"757_95594","20180503","1"
"757_95594","20180504","1"
"757_95594","20180507","1"
"757_95594","20180508","1"
"757_95594","20180509","1"
"757_95594","20180510","1"
"757_95594","20180511","1"
"757_95594","20180514","1"
"757_95594","20180515","1"
"757_95594","20180516","1"
"757_95594","20180517","1"
"757_95594","20180518","1"
"757_95594","20180521","1"
"757_95594","20180522","1"
"757_95594","20180523","1"
"757_95594","20180524","1"
"757_95594","20180525","1"
"757_95594","20180528","1"
"757_95594","20180529","1"
"757_95594","20180530","1"
"757_95594","20180531","1"
"757_95594","20180601","1"
"757_95595","20170506","1"
"757_95595","20170513","1"
"757_95595","20170520","1"
"757_95595","20170527","1"
"757_95595","20170603","1"
"757_95595","20170916","1"
"757_95595","20170923","1"
"757_95595","20170930","1"
"757_95595","20171007","1"
"757_95595","20171014","1"
"757_95595","20171021","1"
"757_95595","20171028","1"
"757_95595","20171104","1"
"757_95595","20171111","1"
"757_95595","20171118","1"
"757_95595","20171125","1"
"757_95595","20171202","1"
"757_95595","20171209","1"
"757_95595","20171216","1"
"757_95595","20171223","1"
"757_95595","20180113","1"
"757_95595","20180120","1"
"757_95595","20180127","1"
"757_95595","20180203","1"
"757_95595","20180210","1"
"757_95595","20180217","1"
"757_95595","20180224","1"
"757_95595","20180303","1"
"757_95595","20180310","1"
"757_95595","20180317","1"
"757_95595","20180324","1"
"757_95595","20180407","1"
"757_95595","20180414","1"
"757_95595","20180421","1"
"757_95595","20180428","1"
"757_95595","20180505","1"
"757_95595","20180512","1"
"757_95595","20180519","1"
"757_95595","20180526","1"
"757_95714","20170504","1"
"757_95714","20170508","1"
"757_95714","20170511","1"
"757_95714","20170515","1"
"757_95714","20170518","1"
"757_95714","20170522","1"
"757_95714","20170525","1"
"757_95714","20170529","1"
"757_95714","20170601","1"
"757_95714","20170605","1"
"757_95714","20170918","1"
"757_95714","20170921","1"
"757_95714","20170925","1"
"757_95714","20170928","1"
"757_95714","20171002","1"
"757_95714","20171005","1"
"757_95714","20171009","1"
"757_95714","20171012","1"
"757_95714","20171016","1"
"757_95714","20171019","1"
"757_95714","20171023","1"
"757_95714","20171026","1"
"757_95714","20171030","1"
"757_95714","20171106","1"
"757_95714","20171109","1"
"757_95714","20171113","1"
"757_95714","20171116","1"
"757_95714","20171120","1"
"757_95714","20171123","1"
"757_95714","20171127","1"
"757_95714","20171130","1"
"757_95714","20171204","1"
"757_95714","20171207","1"
"757_95714","20171211","1"
"757_95714","20171214","1"
"757_95714","20171218","1"
"757_95714","20171221","1"
"757_95714","20180108","1"
"757_95714","20180111","1"
"757_95714","20180115","1"
"757_95714","20180118","1"
"757_95714","20180122","1"
"757_95714","20180125","1"
"757_95714","20180129","1"
"757_95714","20180201","1"
"757_95714","20180205","1"
"757_95714","20180208","1"
"757_95714","20180212","1"
"757_95714","20180215","1"
"757_95714","20180219","1"
"757_95714","20180222","1"
"757_95714","20180226","1"
"757_95714","20180301","1"
"757_95714","20180305","1"
"757_95714","20180308","1"
"757_95714","20180312","1"
"757_95714","20180315","1"
"757_95714","20180319","1"
"757_95714","20180322","1"
"757_95714","20180326","1"
"757_95714","20180405","1"
"757_95714","20180409","1"
"757_95714","20180412","1"
"757_95714","20180416","1"
"757_95714","20180419","1"
"757_95714","20180423","1"
"757_95714","20180426","1"
"757_95714","20180430","1"
"757_95714","20180503","1"
"757_95714","20180507","1"
"757_95714","20180510","1"
"757_95714","20180514","1"
"757_95714","20180517","1"
"757_95714","20180521","1"
"757_95714","20180524","1"
"757_95714","20180528","1"
"757_95714","20180531","1"
"757_95771","20170502","1"
"757_95771","20170503","1"
"757_95771","20170504","1"
"757_95771","20170505","1"
"757_95771","20170508","1"
"757_95771","20170509","1"
"757_95771","20170510","1"
"757_95771","20170511","1"
"757_95771","20170512","1"
"757_95771","20170515","1"
"757_95771","20170516","1"
"757_95771","20170517","1"
"757_95771","20170518","1"
"757_95771","20170519","1"
"757_95771","20170522","1"
"757_95771","20170523","1"
"757_95771","20170524","1"
"757_95771","20170525","1"
"757_95771","20170526","1"
"757_95771","20170529","1"
"757_95771","20170530","1"
"757_95771","20170531","1"
"757_95771","20170601","1"
"757_95771","20170605","1"
"757_95771","20170606","1"
"757_95771","20170607","1"
"757_95771","20170915","1"
"757_95771","20170918","1"
"757_95771","20170919","1"
"757_95771","20170920","1"
"757_95771","20170921","1"
"757_95771","20170922","1"
"757_95771","20170925","1"
"757_95771","20170926","1"
"757_95771","20170927","1"
"757_95771","20170928","1"
"757_95771","20170929","1"
"757_95771","20171002","1"
"757_95771","20171003","1"
"757_95771","20171004","1"
"757_95771","20171005","1"
"757_95771","20171006","1"
"757_95771","20171009","1"
"757_95771","20171010","1"
"757_95771","20171011","1"
"757_95771","20171012","1"
"757_95771","20171013","1"
"757_95771","20171016","1"
"757_95771","20171017","1"
"757_95771","20171018","1"
"757_95771","20171019","1"
"757_95771","20171020","1"
"757_95771","20171023","1"
"757_95771","20171024","1"
"757_95771","20171025","1"
"757_95771","20171026","1"
"757_95771","20171027","1"
"757_95771","20171030","1"
"757_95771","20171031","1"
"757_95771","20171102","1"
"757_95771","20171103","1"
"757_95771","20171106","1"
"757_95771","20171107","1"
"757_95771","20171108","1"
"757_95771","20171109","1"
"757_95771","20171110","1"
"757_95771","20171113","1"
"757_95771","20171114","1"
"757_95771","20171115","1"
"757_95771","20171116","1"
"757_95771","20171117","1"
"757_95771","20171120","1"
"757_95771","20171121","1"
"757_95771","20171122","1"
"757_95771","20171123","1"
"757_95771","20171124","1"
"757_95771","20171127","1"
"757_95771","20171128","1"
"757_95771","20171129","1"
"757_95771","20171130","1"
"757_95771","20171201","1"
"757_95771","20171204","1"
"757_95771","20171205","1"
"757_95771","20171206","1"
"757_95771","20171207","1"
"757_95771","20171211","1"
"757_95771","20171212","1"
"757_95771","20171213","1"
"757_95771","20171214","1"
"757_95771","20171215","1"
"757_95771","20171218","1"
"757_95771","20171219","1"
"757_95771","20171220","1"
"757_95771","20171221","1"
"757_95771","20171222","1"
"757_95771","20171227","1"
"757_95771","20171228","1"
"757_95771","20171229","1"
"757_95771","20180102","1"
"757_95771","20180103","1"
"757_95771","20180104","1"
"757_95771","20180105","1"
"757_95771","20180108","1"
"757_95771","20180109","1"
"757_95771","20180110","1"
"757_95771","20180111","1"
"757_95771","20180112","1"
"757_95771","20180115","1"
"757_95771","20180116","1"
"757_95771","20180117","1"
"757_95771","20180118","1"
"757_95771","20180119","1"
"757_95771","20180122","1"
"757_95771","20180123","1"
"757_95771","20180124","1"
"757_95771","20180125","1"
"757_95771","20180126","1"
"757_95771","20180129","1"
"757_95771","20180130","1"
"757_95771","20180131","1"
"757_95771","20180201","1"
"757_95771","20180202","1"
"757_95771","20180205","1"
"757_95771","20180206","1"
"757_95771","20180207","1"
"757_95771","20180208","1"
"757_95771","20180209","1"
"757_95771","20180212","1"
"757_95771","20180213","1"
"757_95771","20180214","1"
"757_95771","20180215","1"
"757_95771","20180216","1"
"757_95771","20180219","1"
"757_95771","20180220","1"
"757_95771","20180221","1"
"757_95771","20180222","1"
"757_95771","20180223","1"
"757_95771","20180226","1"
"757_95771","20180227","1"
"757_95771","20180228","1"
"757_95771","20180301","1"
"757_95771","20180302","1"
"757_95771","20180305","1"
"757_95771","20180306","1"
"757_95771","20180307","1"
"757_95771","20180308","1"
"757_95771","20180309","1"
"757_95771","20180312","1"
"757_95771","20180313","1"
"757_95771","20180314","1"
"757_95771","20180315","1"
"757_95771","20180316","1"
"757_95771","20180319","1"
"757_95771","20180320","1"
"757_95771","20180321","1"
"757_95771","20180322","1"
"757_95771","20180323","1"
"757_95771","20180326","1"
"757_95771","20180327","1"
"757_95771","20180328","1"
"757_95771","20180329","1"
"757_95771","20180330","1"
"757_95771","20180403","1"
"757_95771","20180404","1"
"757_95771","20180405","1"
"757_95771","20180406","1"
"757_95771","20180409","1"
"757_95771","20180410","1"
"757_95771","20180411","1"
"757_95771","20180412","1"
"757_95771","20180413","1"
"757_95771","20180416","1"
"757_95771","20180417","1"
"757_95771","20180418","1"
"757_95771","20180419","1"
"757_95771","20180420","1"
"757_95771","20180423","1"
"757_95771","20180424","1"
"757_95771","20180426","1"
"757_95771","20180427","1"
"757_95771","20180430","1"
"757_95771","20180502","1"
"757_95771","20180503","1"
"757_95771","20180504","1"
"757_95771","20180507","1"
"757_95771","20180508","1"
"757_95771","20180509","1"
"757_95771","20180510","1"
"757_95771","20180511","1"
"757_95771","20180514","1"
"757_95771","20180515","1"
"757_95771","20180516","1"
"757_95771","20180517","1"
"757_95771","20180518","1"
"757_95771","20180521","1"
"757_95771","20180522","1"
"757_95771","20180523","1"
"757_95771","20180524","1"
"757_95771","20180525","1"
"757_95771","20180528","1"
"757_95771","20180529","1"
"757_95771","20180530","1"
"757_95771","20180531","1"
"757_95771","20180601","1"
"757_95773","20171102","1"
"757_95773","20171227","1"
"757_95773","20171228","1"
"757_95773","20171229","1"
"757_95773","20171230","1"
"757_95773","20180102","1"
"757_95773","20180103","1"
"757_95773","20180104","1"
"757_95773","20180105","1"
"757_95773","20180329","1"
"757_95773","20180330","1"
"757_95773","20180331","1"
"757_95773","20180403","1"
"757_95776","20170502","1"
"757_95776","20170503","1"
"757_95776","20170504","1"
"757_95776","20170505","1"
"757_95776","20170506","1"
"757_95776","20170508","1"
"757_95776","20170509","1"
"757_95776","20170510","1"
"757_95776","20170511","1"
"757_95776","20170512","1"
"757_95776","20170513","1"
"757_95776","20170515","1"
"757_95776","20170516","1"
"757_95776","20170517","1"
"757_95776","20170518","1"
"757_95776","20170519","1"
"757_95776","20170520","1"
"757_95776","20170522","1"
"757_95776","20170523","1"
"757_95776","20170524","1"
"757_95776","20170525","1"
"757_95776","20170526","1"
"757_95776","20170527","1"
"757_95776","20170529","1"
"757_95776","20170530","1"
"757_95776","20170531","1"
"757_95776","20170601","1"
"757_95776","20170603","1"
"757_95776","20170605","1"
"757_95776","20170606","1"
"757_95776","20170607","1"
"757_95776","20170915","1"
"757_95776","20170916","1"
"757_95776","20170918","1"
"757_95776","20170919","1"
"757_95776","20170920","1"
"757_95776","20170921","1"
"757_95776","20170922","1"
"757_95776","20170923","1"
"757_95776","20170925","1"
"757_95776","20170926","1"
"757_95776","20170927","1"
"757_95776","20170928","1"
"757_95776","20170929","1"
"757_95776","20170930","1"
"757_95776","20171002","1"
"757_95776","20171003","1"
"757_95776","20171004","1"
"757_95776","20171005","1"
"757_95776","20171006","1"
"757_95776","20171007","1"
"757_95776","20171009","1"
"757_95776","20171010","1"
"757_95776","20171011","1"
"757_95776","20171012","1"
"757_95776","20171013","1"
"757_95776","20171014","1"
"757_95776","20171016","1"
"757_95776","20171017","1"
"757_95776","20171018","1"
"757_95776","20171019","1"
"757_95776","20171020","1"
"757_95776","20171021","1"
"757_95776","20171023","1"
"757_95776","20171024","1"
"757_95776","20171025","1"
"757_95776","20171026","1"
"757_95776","20171027","1"
"757_95776","20171028","1"
"757_95776","20171030","1"
"757_95776","20171031","1"
"757_95776","20171102","1"
"757_95776","20171103","1"
"757_95776","20171104","1"
"757_95776","20171106","1"
"757_95776","20171107","1"
"757_95776","20171108","1"
"757_95776","20171109","1"
"757_95776","20171110","1"
"757_95776","20171111","1"
"757_95776","20171113","1"
"757_95776","20171114","1"
"757_95776","20171115","1"
"757_95776","20171116","1"
"757_95776","20171117","1"
"757_95776","20171118","1"
"757_95776","20171120","1"
"757_95776","20171121","1"
"757_95776","20171122","1"
"757_95776","20171123","1"
"757_95776","20171124","1"
"757_95776","20171125","1"
"757_95776","20171127","1"
"757_95776","20171128","1"
"757_95776","20171129","1"
"757_95776","20171130","1"
"757_95776","20171201","1"
"757_95776","20171202","1"
"757_95776","20171204","1"
"757_95776","20171205","1"
"757_95776","20171206","1"
"757_95776","20171207","1"
"757_95776","20171209","1"
"757_95776","20171211","1"
"757_95776","20171212","1"
"757_95776","20171213","1"
"757_95776","20171214","1"
"757_95776","20171215","1"
"757_95776","20171216","1"
"757_95776","20171218","1"
"757_95776","20171219","1"
"757_95776","20171220","1"
"757_95776","20171221","1"
"757_95776","20171222","1"
"757_95776","20171223","1"
"757_95776","20171227","1"
"757_95776","20171228","1"
"757_95776","20171229","1"
"757_95776","20171230","1"
"757_95776","20180102","1"
"757_95776","20180103","1"
"757_95776","20180104","1"
"757_95776","20180105","1"
"757_95776","20180108","1"
"757_95776","20180109","1"
"757_95776","20180110","1"
"757_95776","20180111","1"
"757_95776","20180112","1"
"757_95776","20180113","1"
"757_95776","20180115","1"
"757_95776","20180116","1"
"757_95776","20180117","1"
"757_95776","20180118","1"
"757_95776","20180119","1"
"757_95776","20180120","1"
"757_95776","20180122","1"
"757_95776","20180123","1"
"757_95776","20180124","1"
"757_95776","20180125","1"
"757_95776","20180126","1"
"757_95776","20180127","1"
"757_95776","20180129","1"
"757_95776","20180130","1"
"757_95776","20180131","1"
"757_95776","20180201","1"
"757_95776","20180202","1"
"757_95776","20180203","1"
"757_95776","20180205","1"
"757_95776","20180206","1"
"757_95776","20180207","1"
"757_95776","20180208","1"
"757_95776","20180209","1"
"757_95776","20180210","1"
"757_95776","20180212","1"
"757_95776","20180213","1"
"757_95776","20180214","1"
"757_95776","20180215","1"
"757_95776","20180216","1"
"757_95776","20180217","1"
"757_95776","20180219","1"
"757_95776","20180220","1"
"757_95776","20180221","1"
"757_95776","20180222","1"
"757_95776","20180223","1"
"757_95776","20180224","1"
"757_95776","20180226","1"
"757_95776","20180227","1"
"757_95776","20180228","1"
"757_95776","20180301","1"
"757_95776","20180302","1"
"757_95776","20180303","1"
"757_95776","20180305","1"
"757_95776","20180306","1"
"757_95776","20180307","1"
"757_95776","20180308","1"
"757_95776","20180309","1"
"757_95776","20180310","1"
"757_95776","20180312","1"
"757_95776","20180313","1"
"757_95776","20180314","1"
"757_95776","20180315","1"
"757_95776","20180316","1"
"757_95776","20180317","1"
"757_95776","20180319","1"
"757_95776","20180320","1"
"757_95776","20180321","1"
"757_95776","20180322","1"
"757_95776","20180323","1"
"757_95776","20180324","1"
"757_95776","20180326","1"
"757_95776","20180327","1"
"757_95776","20180328","1"
"757_95776","20180329","1"
"757_95776","20180330","1"
"757_95776","20180331","1"
"757_95776","20180403","1"
"757_95776","20180404","1"
"757_95776","20180405","1"
"757_95776","20180406","1"
"757_95776","20180407","1"
"757_95776","20180409","1"
"757_95776","20180410","1"
"757_95776","20180411","1"
"757_95776","20180412","1"
"757_95776","20180413","1"
"757_95776","20180414","1"
"757_95776","20180416","1"
"757_95776","20180417","1"
"757_95776","20180418","1"
"757_95776","20180419","1"
"757_95776","20180420","1"
"757_95776","20180421","1"
"757_95776","20180423","1"
"757_95776","20180424","1"
"757_95776","20180426","1"
"757_95776","20180427","1"
"757_95776","20180428","1"
"757_95776","20180430","1"
"757_95776","20180502","1"
"757_95776","20180503","1"
"757_95776","20180504","1"
"757_95776","20180505","1"
"757_95776","20180507","1"
"757_95776","20180508","1"
"757_95776","20180509","1"
"757_95776","20180510","1"
"757_95776","20180511","1"
"757_95776","20180512","1"
"757_95776","20180514","1"
"757_95776","20180515","1"
"757_95776","20180516","1"
"757_95776","20180517","1"
"757_95776","20180518","1"
"757_95776","20180519","1"
"757_95776","20180521","1"
"757_95776","20180522","1"
"757_95776","20180523","1"
"757_95776","20180524","1"
"757_95776","20180525","1"
"757_95776","20180526","1"
"757_95776","20180528","1"
"757_95776","20180529","1"
"757_95776","20180530","1"
"757_95776","20180531","1"
"757_95776","20180601","1"
"757_95778","20170502","1"
"757_95778","20170503","1"
"757_95778","20170504","1"
"757_95778","20170505","1"
"757_95778","20170506","1"
"757_95778","20170508","1"
"757_95778","20170509","1"
"757_95778","20170510","1"
"757_95778","20170511","1"
"757_95778","20170512","1"
"757_95778","20170513","1"
"757_95778","20170515","1"
"757_95778","20170516","1"
"757_95778","20170517","1"
"757_95778","20170518","1"
"757_95778","20170519","1"
"757_95778","20170520","1"
"757_95778","20170522","1"
"757_95778","20170523","1"
"757_95778","20170524","1"
"757_95778","20170525","1"
"757_95778","20170526","1"
"757_95778","20170527","1"
"757_95778","20170529","1"
"757_95778","20170530","1"
"757_95778","20170531","1"
"757_95778","20170601","1"
"757_95778","20170603","1"
"757_95778","20170605","1"
"757_95778","20170606","1"
"757_95778","20170607","1"
"757_95778","20170915","1"
"757_95778","20170916","1"
"757_95778","20170918","1"
"757_95778","20170919","1"
"757_95778","20170920","1"
"757_95778","20170921","1"
"757_95778","20170922","1"
"757_95778","20170923","1"
"757_95778","20170925","1"
"757_95778","20170926","1"
"757_95778","20170927","1"
"757_95778","20170928","1"
"757_95778","20170929","1"
"757_95778","20170930","1"
"757_95778","20171002","1"
"757_95778","20171003","1"
"757_95778","20171004","1"
"757_95778","20171005","1"
"757_95778","20171006","1"
"757_95778","20171007","1"
"757_95778","20171009","1"
"757_95778","20171010","1"
"757_95778","20171011","1"
"757_95778","20171012","1"
"757_95778","20171013","1"
"757_95778","20171014","1"
"757_95778","20171016","1"
"757_95778","20171017","1"
"757_95778","20171018","1"
"757_95778","20171019","1"
"757_95778","20171020","1"
"757_95778","20171021","1"
"757_95778","20171023","1"
"757_95778","20171024","1"
"757_95778","20171025","1"
"757_95778","20171026","1"
"757_95778","20171027","1"
"757_95778","20171028","1"
"757_95778","20171030","1"
"757_95778","20171031","1"
"757_95778","20171102","1"
"757_95778","20171103","1"
"757_95778","20171104","1"
"757_95778","20171106","1"
"757_95778","20171107","1"
"757_95778","20171108","1"
"757_95778","20171109","1"
"757_95778","20171110","1"
"757_95778","20171111","1"
"757_95778","20171113","1"
"757_95778","20171114","1"
"757_95778","20171115","1"
"757_95778","20171116","1"
"757_95778","20171117","1"
"757_95778","20171118","1"
"757_95778","20171120","1"
"757_95778","20171121","1"
"757_95778","20171122","1"
"757_95778","20171123","1"
"757_95778","20171124","1"
"757_95778","20171125","1"
"757_95778","20171127","1"
"757_95778","20171128","1"
"757_95778","20171129","1"
"757_95778","20171130","1"
"757_95778","20171201","1"
"757_95778","20171202","1"
"757_95778","20171204","1"
"757_95778","20171205","1"
"757_95778","20171206","1"
"757_95778","20171207","1"
"757_95778","20171209","1"
"757_95778","20171211","1"
"757_95778","20171212","1"
"757_95778","20171213","1"
"757_95778","20171214","1"
"757_95778","20171215","1"
"757_95778","20171216","1"
"757_95778","20171218","1"
"757_95778","20171219","1"
"757_95778","20171220","1"
"757_95778","20171221","1"
"757_95778","20171222","1"
"757_95778","20171223","1"
"757_95778","20171227","1"
"757_95778","20171228","1"
"757_95778","20171229","1"
"757_95778","20171230","1"
"757_95778","20180102","1"
"757_95778","20180103","1"
"757_95778","20180104","1"
"757_95778","20180105","1"
"757_95778","20180108","1"
"757_95778","20180109","1"
"757_95778","20180110","1"
"757_95778","20180111","1"
"757_95778","20180112","1"
"757_95778","20180113","1"
"757_95778","20180115","1"
"757_95778","20180116","1"
"757_95778","20180117","1"
"757_95778","20180118","1"
"757_95778","20180119","1"
"757_95778","20180120","1"
"757_95778","20180122","1"
"757_95778","20180123","1"
"757_95778","20180124","1"
"757_95778","20180125","1"
"757_95778","20180126","1"
"757_95778","20180127","1"
"757_95778","20180129","1"
"757_95778","20180130","1"
"757_95778","20180131","1"
"757_95778","20180201","1"
"757_95778","20180202","1"
"757_95778","20180203","1"
"757_95778","20180205","1"
"757_95778","20180206","1"
"757_95778","20180207","1"
"757_95778","20180208","1"
"757_95778","20180209","1"
"757_95778","20180210","1"
"757_95778","20180212","1"
"757_95778","20180213","1"
"757_95778","20180214","1"
"757_95778","20180215","1"
"757_95778","20180216","1"
"757_95778","20180217","1"
"757_95778","20180219","1"
"757_95778","20180220","1"
"757_95778","20180221","1"
"757_95778","20180222","1"
"757_95778","20180223","1"
"757_95778","20180224","1"
"757_95778","20180226","1"
"757_95778","20180227","1"
"757_95778","20180228","1"
"757_95778","20180301","1"
"757_95778","20180302","1"
"757_95778","20180303","1"
"757_95778","20180305","1"
"757_95778","20180306","1"
"757_95778","20180307","1"
"757_95778","20180308","1"
"757_95778","20180309","1"
"757_95778","20180310","1"
"757_95778","20180312","1"
"757_95778","20180313","1"
"757_95778","20180314","1"
"757_95778","20180315","1"
"757_95778","20180316","1"
"757_95778","20180317","1"
"757_95778","20180319","1"
"757_95778","20180320","1"
"757_95778","20180321","1"
"757_95778","20180322","1"
"757_95778","20180323","1"
"757_95778","20180324","1"
"757_95778","20180326","1"
"757_95778","20180327","1"
"757_95778","20180328","1"
"757_95778","20180329","1"
"757_95778","20180330","1"
"757_95778","20180331","1"
"757_95778","20180403","1"
"757_95778","20180404","1"
"757_95778","20180405","1"
"757_95778","20180406","1"
"757_95778","20180407","1"
"757_95778","20180409","1"
"757_95778","20180410","1"
"757_95778","20180411","1"
"757_95778","20180412","1"
"757_95778","20180413","1"
"757_95778","20180414","1"
"757_95778","20180416","1"
"757_95778","20180417","1"
"757_95778","20180418","1"
"757_95778","20180419","1"
"757_95778","20180420","1"
"757_95778","20180421","1"
"757_95778","20180423","1"
"757_95778","20180424","1"
"757_95778","20180426","1"
"757_95778","20180427","1"
"757_95778","20180428","1"
"757_95778","20180430","1"
"757_95778","20180502","1"
"757_95778","20180503","1"
"757_95778","20180504","1"
"757_95778","20180505","1"
"757_95778","20180507","1"
"757_95778","20180508","1"
"757_95778","20180509","1"
"757_95778","20180510","1"
"757_95778","20180511","1"
"757_95778","20180512","1"
"757_95778","20180514","1"
"757_95778","20180515","1"
"757_95778","20180516","1"
"757_95778","20180517","1"
"757_95778","20180518","1"
"757_95778","20180519","1"
"757_95778","20180521","1"
"757_95778","20180522","1"
"757_95778","20180523","1"
"757_95778","20180524","1"
"757_95778","20180525","1"
"757_95778","20180526","1"
"757_95778","20180528","1"
"757_95778","20180529","1"
"757_95778","20180530","1"
"757_95778","20180531","1"
"757_95778","20180601","1"
"757_95845","20170502","1"
"757_95845","20170503","1"
"757_95845","20170504","1"
"757_95845","20170505","1"
"757_95845","20170508","1"
"757_95845","20170509","1"
"757_95845","20170510","1"
"757_95845","20170511","1"
"757_95845","20170512","1"
"757_95845","20170515","1"
"757_95845","20170516","1"
"757_95845","20170517","1"
"757_95845","20170518","1"
"757_95845","20170519","1"
"757_95845","20170522","1"
"757_95845","20170523","1"
"757_95845","20170524","1"
"757_95845","20170525","1"
"757_95845","20170526","1"
"757_95845","20170529","1"
"757_95845","20170530","1"
"757_95845","20170531","1"
"757_95845","20170601","1"
"757_95845","20170605","1"
"757_95845","20170606","1"
"757_95845","20170607","1"
"757_95845","20170915","1"
"757_95845","20170918","1"
"757_95845","20170919","1"
"757_95845","20170920","1"
"757_95845","20170921","1"
"757_95845","20170922","1"
"757_95845","20170925","1"
"757_95845","20170926","1"
"757_95845","20170927","1"
"757_95845","20170928","1"
"757_95845","20170929","1"
"757_95845","20171002","1"
"757_95845","20171003","1"
"757_95845","20171004","1"
"757_95845","20171005","1"
"757_95845","20171006","1"
"757_95845","20171009","1"
"757_95845","20171010","1"
"757_95845","20171011","1"
"757_95845","20171012","1"
"757_95845","20171013","1"
"757_95845","20171016","1"
"757_95845","20171017","1"
"757_95845","20171018","1"
"757_95845","20171019","1"
"757_95845","20171020","1"
"757_95845","20171023","1"
"757_95845","20171024","1"
"757_95845","20171025","1"
"757_95845","20171026","1"
"757_95845","20171027","1"
"757_95845","20171030","1"
"757_95845","20171031","1"
"757_95845","20171103","1"
"757_95845","20171106","1"
"757_95845","20171107","1"
"757_95845","20171108","1"
"757_95845","20171109","1"
"757_95845","20171110","1"
"757_95845","20171113","1"
"757_95845","20171114","1"
"757_95845","20171115","1"
"757_95845","20171116","1"
"757_95845","20171117","1"
"757_95845","20171120","1"
"757_95845","20171121","1"
"757_95845","20171122","1"
"757_95845","20171123","1"
"757_95845","20171124","1"
"757_95845","20171127","1"
"757_95845","20171128","1"
"757_95845","20171129","1"
"757_95845","20171130","1"
"757_95845","20171201","1"
"757_95845","20171204","1"
"757_95845","20171205","1"
"757_95845","20171206","1"
"757_95845","20171207","1"
"757_95845","20171211","1"
"757_95845","20171212","1"
"757_95845","20171213","1"
"757_95845","20171214","1"
"757_95845","20171215","1"
"757_95845","20171218","1"
"757_95845","20171219","1"
"757_95845","20171220","1"
"757_95845","20171221","1"
"757_95845","20171222","1"
"757_95845","20180108","1"
"757_95845","20180109","1"
"757_95845","20180110","1"
"757_95845","20180111","1"
"757_95845","20180112","1"
"757_95845","20180115","1"
"757_95845","20180116","1"
"757_95845","20180117","1"
"757_95845","20180118","1"
"757_95845","20180119","1"
"757_95845","20180122","1"
"757_95845","20180123","1"
"757_95845","20180124","1"
"757_95845","20180125","1"
"757_95845","20180126","1"
"757_95845","20180129","1"
"757_95845","20180130","1"
"757_95845","20180131","1"
"757_95845","20180201","1"
"757_95845","20180202","1"
"757_95845","20180205","1"
"757_95845","20180206","1"
"757_95845","20180207","1"
"757_95845","20180208","1"
"757_95845","20180209","1"
"757_95845","20180212","1"
"757_95845","20180213","1"
"757_95845","20180214","1"
"757_95845","20180215","1"
"757_95845","20180216","1"
"757_95845","20180219","1"
"757_95845","20180220","1"
"757_95845","20180221","1"
"757_95845","20180222","1"
"757_95845","20180223","1"
"757_95845","20180226","1"
"757_95845","20180227","1"
"757_95845","20180228","1"
"757_95845","20180301","1"
"757_95845","20180302","1"
"757_95845","20180305","1"
"757_95845","20180306","1"
"757_95845","20180307","1"
"757_95845","20180308","1"
"757_95845","20180309","1"
"757_95845","20180312","1"
"757_95845","20180313","1"
"757_95845","20180314","1"
